t,I,V
46.76840788,-5.27703925001788e-08,-0.470004916191101
46.85114366,-4.71285801495469e-08,-0.459987729787827
46.93387042,-4.21265582417618e-08,-0.449997812509537
47.0166156,-3.77061866174699e-08,-0.44001105427742
47.0993376,-3.35184608957206e-08,-0.429989546537399
47.182045,-2.99705185113908e-08,-0.420001983642578
47.26478576,-2.64807624716923e-08,-0.409982115030289
47.34750962,-2.36889405869078e-08,-0.399997144937515
47.43021358,-2.12460982140783e-08,-0.390008896589279
47.51292762,-1.85124466867137e-08,-0.379988610744476
47.59569178,-1.67675562323666e-08,-0.369998127222061
47.6784262,-1.4731866393447e-08,-0.359981864690781
47.7611783,-1.3394116038512e-08,-0.349996864795685
47.84393852,-1.19400462850194e-08,-0.340012043714523
47.92668522,-1.04278132795343e-08,-0.329989820718765
48.00939116,-9.38088273727544e-09,-0.319995701313019
48.09214314,-8.33395130683812e-09,-0.309976279735565
48.17488696,-7.57783347182794e-09,-0.299989432096481
48.25762582,-6.8217174131746106e-09,-0.290006577968597
48.34037144,-5.891112042633041e-09,-0.279984891414642
48.42309624,-5.2513322579272906e-09,-0.269996792078018
48.50585378,-4.9605306529088e-09,-0.259976416826248
48.58862404,-4.37892566651499e-09,-0.249986842274666
48.67137838,-3.97180288658205e-09,-0.240006625652313
48.75413642,-3.4483587096900704e-09,-0.229985371232033
48.83689406,-3.1575568826269802e-09,-0.219996884465218
48.92182026,-2.57595145214395e-09,-0.209990426898003
49.00456158,-2.69227307114761e-09,-0.199989095330238
49.08732266,-1.99434713188396e-09,-0.189989969134331
49.17005518,-1.9943480200623803e-09,-0.179991587996483
49.25279606,-1.87802862150477e-09,-0.169994220137596
49.335573,-1.6453842732744302e-09,-0.159993022680283
49.41830984,-1.8198664797353101e-09,-0.149992033839226
49.5010531,-1.2964225248879302e-09,-0.139995068311691
49.58380882,-1.47090384317039e-09,-0.129993081092834
49.66658034,-1.2382659342336e-09,-0.119995541870594
49.74931904,-1.29642296897714e-09,-0.109994776546955
49.83208668,-9.47462108769059e-10,-0.0999977812170982
49.91483838,-8.89300633133416e-10,-0.0899960547685623
49.99758584,-7.7297857004055e-10,-0.0799969360232353
50.08035332,-8.89298412687367e-10,-0.0699955299496651
50.163085,-8.31140045676193e-10,-0.0599971674382687
50.2458351,-7.72980346397389e-10,-0.0499954000115395
50.32859418,-7.14822423475425e-10,-0.0399948731064796
50.41132892,-5.40339328836126e-10,-0.0299963299185038
50.49624334,-5.40336220211657e-10,-0.0199988223612309
50.57903,-7.14818870761746e-10,-0.0099993962794542
50.66178938,-3.07696090828813e-10,1.06348670669831e-06
