V1,I1,absI
-0.43,-1.0334E-07,1.0334E-07
-0.42,-9.23734E-08,9.23734E-08
-0.41,-8.15274E-08,8.15274E-08
-0.4,-7.1294E-08,7.1294E-08
-0.39,-6.28534E-08,6.28534E-08
-0.38,-5.49558E-08,5.49558E-08
-0.37,-4.83222E-08,4.83222E-08
-0.36,-4.19724E-08,4.19724E-08
-0.35,-3.70336E-08,3.70336E-08
-0.34,-3.20974E-08,3.20974E-08
-0.33,-2.8342E-08,2.8342E-08
-0.32,-2.45474E-08,2.45474E-08
-0.31,-2.16846E-08,2.16846E-08
-0.3,-1.87446E-08,1.87446E-08
-0.29,-1.64906E-08,1.64906E-08
-0.28,-1.42988E-08,1.42988E-08
-0.27,-1.24666E-08,1.24666E-08
-0.26,-1.09812E-08,1.09812E-08
-0.25,-9.407E-09,9.407E-09
-0.24,-8.2574E-09,8.2574E-09
-0.23,-7.1189E-09,7.1189E-09
-0.22,-6.7161E-09,6.7161E-09
-0.21,-6.1456E-09,6.1456E-09
-0.2,-5.2095E-09,5.2095E-09
-0.19,-4.8365E-09,4.8365E-09
-0.18,-4.0078E-09,4.0078E-09
-0.17,-3.7864E-09,3.7864E-09
-0.16,-3.0559E-09,3.0559E-09
-0.15,-2.9561E-09,2.9561E-09
-0.14,-2.3065E-09,2.3065E-09
-0.13,-2.2918E-09,2.2918E-09
-0.12,-1.7294E-09,1.7294E-09
-0.11,-1.7723E-09,1.7723E-09
-0.1,-1.2673E-09,1.2673E-09
-0.09,-1.3657E-09,1.3657E-09
-0.08,-1.1873E-09,1.1873E-09
-0.07,-1.0517E-09,1.0517E-09
-0.06,-7.9292E-10,7.9292E-10
-0.05,-6.4748E-10,6.4748E-10
-0.04,-5.3E-10,5.3E-10
-0.03,-5.0058E-10,5.0058E-10
-0.02,-4.2593E-10,4.2593E-10
-0.01,-2.2517E-10,2.2517E-10
0,1.2434E-10,1.2434E-10
0.01,3.4218E-10,3.4218E-10
0.02,5.4607E-10,5.4607E-10
0.03,6.6144E-10,6.6144E-10
0.04,1.1007E-09,1.1007E-09
0.05,1.1311E-09,1.1311E-09
0.06,1.8729E-09,1.8729E-09
0.07,2.071E-09,2.071E-09
0.08,3.0424E-09,3.0424E-09
0.09,3.5361E-09,3.5361E-09
0.1,4.8636E-09,4.8636E-09
0.11,5.8591E-09,5.8591E-09
0.12,7.754E-09,7.754E-09
0.13,9.5721E-09,9.5721E-09
0.14,1.25368E-08,1.25368E-08
0.15,1.53254E-08,1.53254E-08
0.16,1.9257E-08,1.9257E-08
0.17,2.39136E-08,2.39136E-08
0.18,2.98566E-08,2.98566E-08
0.19,3.74494E-08,3.74494E-08
0.2,4.65752E-08,4.65752E-08
0.21,5.86864E-08,5.86864E-08
0.22,7.31182E-08,7.31182E-08
0.23,9.21092E-08,9.21092E-08
0.24,1.1982E-07,1.1982E-07
0.25,1.4842E-07,1.4842E-07
0.26,1.8362E-07,1.8362E-07
0.27,2.2744E-07,2.2744E-07
0.28,2.8316E-07,2.8316E-07
0.29,3.51E-07,3.51E-07
0.3,4.3698E-07,4.3698E-07
0.31,5.4552E-07,5.4552E-07
0.32,6.7836E-07,6.7836E-07
0.33,8.453E-07,8.453E-07
0.34,1.0599E-06,1.0599E-06
0.35,1.5772E-06,1.5772E-06
0.36,1.9464E-06,1.9464E-06
0.37,2.4134E-06,2.4134E-06
0.38,2.9884E-06,2.9884E-06
