,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gain,param_probability,param_voltages,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
59,69.48982725143432,10.279316210806016,1.8139943599700927,0.3727313844165627,8502.909710724283,0.11951686621289385,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 8502.909710724283, 'probability': 0.11951686621289385, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",247.24109779869192,220.98619036164385,207.3034170033213,159.30732652672387,165.3059082415434,200.02878798638488,33.42170235236742,20
60,61.353164958953855,8.310800628186426,1.5732202529907227,0.17379944405865286,10064.54473070203,0.166347378170539,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.166347378170539, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",240.59694011973548,213.2080650501031,115.08669223267896,201.45268412740873,178.72233325183603,189.81334295635247,42.3529074568356,39
61,71.26511888504028,9.993040261315853,1.6802360534667968,0.24222064745703004,10064.54473070203,0.15358929569156188,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.15358929569156188, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",229.4538547838431,213.7875839458592,192.7950770626985,179.94419017916098,117.40284810163307,186.67671081463897,38.59148295396811,48
62,61.10748414993286,8.071386824860554,1.4891788482666015,0.15393257441639446,10064.54473070203,0.11818621084763224,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.11818621084763224, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",157.86844104354574,144.62389761658235,167.16256944847308,196.78339215467426,105.55432398070921,154.39852484879694,29.84204224060003,96
63,62.02284121513367,8.28900083478475,1.4311947345733642,0.17115101950650238,10064.54473070203,0.11808279787148424,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.11808279787148424, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",149.46474516312475,161.6944769264167,223.06251707399852,271.68621380528265,152.35202725139163,191.65199604404285,48.19502355991261,35
64,66.82362565994262,9.961039278672251,1.7876007556915283,0.44298014594808044,10064.54473070203,0.14917359143315315,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.14917359143315315, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",188.26949469103053,180.35516898293773,155.79290765848586,175.26263059997086,218.3967866524188,183.61539771696874,20.424957272348944,55
65,60.803103876113894,8.132837940715605,1.4766629219055176,0.1050386316364918,10064.54473070203,0.11477325699671968,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.11477325699671968, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",200.7878716955902,177.71596534065955,218.7830924996682,191.62719249896733,186.8699743310574,195.15681927318855,13.9658368035155,29
66,71.12551651000976,11.082080963020768,1.67850022315979,0.36313805801226084,10064.54473070203,0.14919969781382952,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.14919969781382952, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",143.49510593165303,116.60368179634436,111.53917126670585,227.43845395338397,221.87192348766007,164.18966728714946,50.58145373782462,81
67,61.06161246299744,8.090806396794145,1.432658576965332,0.05474970618283433,10064.54473070203,0.12355436744052561,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.12355436744052561, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",248.9031888604073,224.78117920356192,93.57497612661257,174.87344677398946,199.32025483326478,188.29060915956723,53.43813430711815,43
68,62.49192299842834,6.47042559526654,1.4352306842803955,0.2059879976187086,10064.54473070203,0.13453462016786175,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.13453462016786175, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",110.63075712050397,243.99006933092406,207.89320622268758,153.58253158085913,195.79033235766283,182.3773793225275,46.051730381079516,57
69,61.82359943389893,9.848514835687077,1.5781836032867431,0.5483896769667926,10064.54473070203,0.11951686621289385,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10064.54473070203, 'probability': 0.11951686621289385, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",207.2587651074734,226.15052909315605,143.00289396569406,146.96019673295146,271.95704248487834,199.06588547683066,48.932369211165756,21
70,63.103083562850955,9.770233935331877,1.6235286712646484,0.2700611042761584,10304.623509977035,0.166347378170539,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.166347378170539, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",196.52999284113318,127.36110779627057,216.74681165520624,120.31199013347361,156.9681057452049,163.5836016342577,37.78904021237863,84
71,68.87448415756225,12.22581025376043,1.6819371700286865,0.1941893856894592,10304.623509977035,0.15358929569156188,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.15358929569156188, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",285.5410779096598,191.61053004239292,141.89598397872,290.63768948959546,135.0399043672309,208.9450371575198,67.52580577201729,13
72,62.54312624931335,10.209742292772455,1.4286890029907227,0.19832931473799856,10304.623509977035,0.11818621084763224,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.11818621084763224, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",203.70186014196648,132.68967351249043,170.6885215089718,267.16694405626066,206.45038996540134,196.13947783701812,44.45679776907925,27
73,62.36575365066528,9.530422027246551,1.667210578918457,0.24191838345095348,10304.623509977035,0.11808279787148424,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.11808279787148424, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",200.22761848034136,176.29864279027743,241.00455516366947,179.81562206264832,269.66302911152815,213.40189352169295,36.34686417231441,9
74,64.26620893478393,9.910659187380741,1.3452081680297852,0.13574495046131987,10304.623509977035,0.14917359143315315,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.14917359143315315, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",208.22326536862371,127.83937856092633,188.57525815960847,237.92452394989968,143.1229988171167,181.13708497123497,40.741912251115245,61
75,62.2978232383728,9.552312057751916,1.5469867706298828,0.18080792081726055,10304.623509977035,0.11477325699671968,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.11477325699671968, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",226.79621515346966,191.45218444691378,207.27201128004432,197.0794807548483,140.3607797843049,192.5921342839162,28.75749673945053,33
76,63.535869455337526,10.398557034807954,1.5755158424377442,0.39050252744807135,10304.623509977035,0.14919969781382952,"[-1.6300607380628072, 0.006566045887405729]","{'gain': 10304.623509977035, 'probability': 0.14919969781382952, 'voltages': [-1.6300607380628072, 0.006566045887405729]}",162.84608588934827,185.52706077952178,146.00751873861432,122.52233679256001,201.90508882514305,163.76161820503748,28.090508788956665,83
