V1,I1,absI
0.61,3.3002E-07,3.3002E-07
0.62,3.9694E-07,3.9694E-07
0.63,4.78E-07,4.78E-07
0.64,5.7772E-07,5.7772E-07
0.65,7.024E-07,7.024E-07
0.66,8.5426E-07,8.5426E-07
0.67,1.03896E-06,1.03896E-06
0.68,2.2073E-06,2.2073E-06
0.69,2.5619E-06,2.5619E-06
0.7,2.9763E-06,2.9763E-06
0.71,3.57E-06,3.57E-06
0.72,4.2247E-06,4.2247E-06
0.73,5.0285E-06,5.0285E-06
0.74,6.0083E-06,6.0083E-06
0.75,7.2062E-06,7.2062E-06
0.76,8.6428E-06,8.6428E-06
0.77,1.03896E-05,1.03896E-05
0.78,1.8716E-05,1.8716E-05
0.79,2.1254E-05,2.1254E-05
0.8,2.4282E-05,2.4282E-05
0.81,2.7606E-05,2.7606E-05
0.82,3.2146E-05,3.2146E-05
0.83,3.6662E-05,3.6662E-05
0.84,4.1982E-05,4.1982E-05
0.85,4.929E-05,4.929E-05
0.86,5.6378E-05,5.6378E-05
0.87,6.4694E-05,6.4694E-05
0.88,7.6104E-05,7.6104E-05
0.89,8.679E-05,8.679E-05
0.9,9.9248E-05,9.9248E-05
0.91,0.000113298,0.000113298
0.92,0.00017962,0.00017962
0.93,0.0001969,0.0001969
0.94,0.0002188,0.0002188
0.95,0.00024112,0.00024112
0.96,0.00026646,0.00026646
0.97,0.00029718,0.00029718
0.98,0.0003274,0.0003274
0.99,0.000361,0.000361
1,0.0004008,0.0004008
