Time (s)	repeat #	Applied voltage (V)	Current (A)	Absolute current (A)	Resistance (Ohm)
7022.712	1	0	1.40151E-9	1.40151E-9	0
7023.217	1	-1	-2.26779E-9	2.26779E-9	4.40958E8
7023.612	1	0	7.55334E-10	7.55334E-10	0
7024.003	1	-4	-7.89454E-5	7.89454E-5	50667.91073
7025.483	1	0	1.43276E-9	1.43276E-9	0
7025.978	1	-1	-2.22013E-9	2.22013E-9	4.50424E8
7026.373	1	0	7.49671E-10	7.49671E-10	0
7026.776	1	-4	-7.85412E-5	7.85412E-5	50928.71698
7028.26	1	0	1.73313E-9	1.73313E-9	0
7028.752	1	-1	-2.18413E-9	2.18413E-9	4.57847E8
7029.154	1	0	7.61418E-10	7.61418E-10	0
7029.55	1	-4	-7.79943E-5	7.79943E-5	51285.80567
7031.033	1	0	1.39475E-9	1.39475E-9	0
7031.531	1	-1	-2.16546E-9	2.16546E-9	4.61795E8
7031.924	1	0	7.54411E-10	7.54411E-10	0
7032.315	1	-4	-7.76068E-5	7.76068E-5	51541.85527
7033.805	1	0	1.26361E-9	1.26361E-9	0
7034.304	1	-1	-2.35343E-9	2.35343E-9	4.24913E8
7034.706	1	0	4.46658E-10	4.46658E-10	0
7035.102	1	-4	-7.77536E-5	7.77536E-5	51444.54349
7036.583	1	0	1.12371E-9	1.12371E-9	0
7037.079	1	-1	-1.89166E-9	1.89166E-9	5.28636E8
7037.478	1	0	7.47993E-10	7.47993E-10	0
7037.887	1	-4	-7.77331E-5	7.77331E-5	51458.14369
7039.366	1	0	1.4336E-9	1.4336E-9	0
7039.866	1	-1	-2.0745E-9	2.0745E-9	4.82043E8
7040.269	1	0	7.66577E-10	7.66577E-10	0
7040.662	1	-4	-7.69174E-5	7.69174E-5	52003.86493
7042.148	1	0	1.42978E-9	1.42978E-9	0
7042.641	1	-1	-2.03003E-9	2.03003E-9	4.92604E8
7043.035	1	0	7.56257E-10	7.56257E-10	0
7043.438	1	-4	-7.74669E-5	7.74669E-5	51634.98301
7044.922	1	0	1.40629E-9	1.40629E-9	0
7045.422	1	-1	-2.02218E-9	2.02218E-9	4.94515E8
7045.813	1	0	7.7224E-10	7.7224E-10	0
7046.205	1	-4	-7.68109E-5	7.68109E-5	52075.92879
7047.684	1	0	1.43385E-9	1.43385E-9	0
7048.179	1	-1	-2.00133E-9	2.00133E-9	4.99667E8
7048.575	1	0	7.81093E-10	7.81093E-10	0
7048.964	1	-4	-7.65707E-5	7.65707E-5	52239.30302
7050.436	1	0	1.40738E-9	1.40738E-9	0
7050.939	1	-1	-1.99504E-9	1.99504E-9	5.01244E8
7051.338	1	0	7.74003E-10	7.74003E-10	0
7051.727	1	-4	-7.61131E-5	7.61131E-5	52553.37814
7053.217	1	0	1.43473E-9	1.43473E-9	0
7053.705	1	-1	-1.95795E-9	1.95795E-9	5.10739E8
7054.095	1	0	7.61081E-10	7.61081E-10	0
7054.496	1	-4	-7.56919E-5	7.56919E-5	52845.83404
7055.977	1	0	1.43494E-9	1.43494E-9	0
7056.465	1	-1	-1.93336E-9	1.93336E-9	5.17233E8
7056.854	1	0	7.81973E-10	7.81973E-10	0
7057.244	1	-4	-7.52718E-5	7.52718E-5	53140.77949
7058.716	1	0	1.40474E-9	1.40474E-9	0
7059.221	1	-1	-1.9376E-9	1.9376E-9	5.16102E8
7059.616	1	0	7.75177E-10	7.75177E-10	0
7060.006	1	0.8	0.0066	0.0066	121.26732
7061.575	1	0	-1.13737E-10	1.13737E-10	0
7062.072	1	-1	-4.45424E-9	4.45424E-9	2.24505E8
7062.464	1	0	3.90821E-10	3.90821E-10	0
7062.855	1	0.8	0.00662	0.00662	120.89589
7064.428	1	0	-2.06417E-10	2.06417E-10	0
7064.925	1	-1	-6.82832E-9	6.82832E-9	1.46449E8
7065.316	1	0	3.25797E-10	3.25797E-10	0
7065.71	1	0.8	0.00663	0.00663	120.66782
7067.288	1	0	-2.37297E-10	2.37297E-10	0
7067.799	1	-1	-8.66967E-9	8.66967E-9	1.15345E8
7068.193	1	0	3.02011E-10	3.02011E-10	0
7068.585	1	0.8	0.00664	0.00664	120.50329
7070.166	1	0	-2.52863E-10	2.52863E-10	0
7070.663	1	-1	-1.14025E-8	1.14025E-8	8.77004E7
7071.065	1	0	2.79148E-10	2.79148E-10	0
7071.462	1	0.8	0.00665	0.00665	120.37205
7073.026	1	0	-2.57813E-10	2.57813E-10	0
7073.529	1	-1	-1.30664E-8	1.30664E-8	7.65322E7
7073.927	1	0	2.73946E-10	2.73946E-10	0
7074.319	1	0.8	0.00665	0.00665	120.26498
7075.886	1	0	-2.73589E-10	2.73589E-10	0
7076.382	1	-1	-1.4822E-8	1.4822E-8	6.74672E7
7076.773	1	0	2.59808E-10	2.59808E-10	0
7077.165	1	0.8	0.00666	0.00666	120.17783
7078.727	1	0	-2.71071E-10	2.71071E-10	0
7079.231	1	-1	-1.89387E-8	1.89387E-8	5.28019E7
7079.624	1	0	2.62661E-10	2.62661E-10	0
7080.016	1	0.8	0.00666	0.00666	120.09868
7081.588	1	0	-2.74974E-10	2.74974E-10	0
7082.085	1	-1	-2.0299E-8	2.0299E-8	4.92635E7
7082.48	1	0	2.54145E-10	2.54145E-10	0
7082.872	1	0.8	0.00666	0.00666	120.03352
7084.453	1	0	-2.83113E-10	2.83113E-10	0
7084.961	1	-1	-2.33019E-8	2.33019E-8	4.29149E7
7085.354	1	0	2.5276E-10	2.5276E-10	0
7085.745	1	0.8	0.00667	0.00667	119.97457
7087.316	1	0	-2.77742E-10	2.77742E-10	0
7087.814	1	-1	-2.3922E-8	2.3922E-8	4.18026E7
7088.205	1	0	2.45419E-10	2.45419E-10	0
7088.598	1	0.8	0.00667	0.00667	119.91729
7090.178	1	0	-2.7896E-10	2.7896E-10	0
7090.687	1	-1	-2.6163E-8	2.6163E-8	3.82219E7
7091.082	1	0	2.72184E-10	2.72184E-10	0
7091.476	1	0.8	0.00667	0.00667	119.86242
7093.06	1	0	-2.85042E-10	2.85042E-10	0
7093.566	1	-1	-2.73895E-8	2.73895E-8	3.65103E7
7093.963	1	0	2.52005E-10	2.52005E-10	0
7094.355	1	0.8	0.00668	0.00668	119.81854
7095.93	1	0	-2.88315E-10	2.88315E-10	0
7096.426	1	-1	-3.00961E-8	3.00961E-8	3.32269E7
7096.819	1	0	2.46468E-10	2.46468E-10	0
7097.208	1	0.8	0.00668	0.00668	119.77755
7098.788	1	0	-2.86889E-10	2.86889E-10	0
7099.289	1	-1	-3.0872E-8	3.0872E-8	3.23918E7
7099.689	1	0	2.5083E-10	2.5083E-10	0
7100.086	1	0.8	0.00668	0.00668	119.73798
7101.644	1	0	-2.94357E-10	2.94357E-10	0
7102.139	1	-1	-3.41069E-8	3.41069E-8	2.93196E7
7102.54	1	0	2.52089E-10	2.52089E-10	0
7102.933	1	0.8	0.00668	0.00668	119.70224
7104.503	1	0	-2.88483E-10	2.88483E-10	0
7105.003	1	-1	-3.83883E-8	3.83883E-8	2.60496E7
7105.396	1	0	2.42818E-10	2.42818E-10	0
7105.785	1	0.8	0.00669	0.00669	119.66587
7107.36	1	0	-2.897E-10	2.897E-10	0
7107.856	1	-1	-3.95973E-8	3.95973E-8	2.52543E7
7108.248	1	0	2.39965E-10	2.39965E-10	0
7108.639	1	0.8	0.00669	0.00669	119.63635
7110.22	1	0	-2.89406E-10	2.89406E-10	0
7110.729	1	-1	-4.10974E-8	4.10974E-8	2.43325E7
7111.124	1	0	2.45167E-10	2.45167E-10	0
7111.516	1	0.8	0.00669	0.00669	119.60641
7113.097	1	0	-2.87308E-10	2.87308E-10	0
7113.599	1	-1	-4.31482E-8	4.31482E-8	2.31759E7
7113.999	1	0	2.40553E-10	2.40553E-10	0
7114.395	1	0.8	0.00669	0.00669	119.58202
7115.977	1	0	-2.9335E-10	2.9335E-10	0
7116.474	1	-1	-4.774E-8	4.774E-8	2.09468E7
7116.877	1	0	2.43573E-10	2.43573E-10	0
7117.275	1	0.8	0.00669	0.00669	119.55486
7118.848	1	0	-2.91084E-10	2.91084E-10	0
7119.348	1	-1	-4.97441E-8	4.97441E-8	2.01029E7
7119.737	1	0	2.4051E-10	2.4051E-10	0
7120.128	1	0.8	0.00669	0.00669	119.52781
7121.71	1	0	-2.95322E-10	2.95322E-10	0
7122.2	1	-1	-5.38975E-8	5.38975E-8	1.85537E7
7122.595	1	0	2.37113E-10	2.37113E-10	0
7122.991	1	0.8	0.00669	0.00669	119.50324
7124.564	1	0	-2.9314E-10	2.9314E-10	0
7125.069	1	-1	-5.39249E-8	5.39249E-8	1.85443E7
7125.465	1	0	2.43741E-10	2.43741E-10	0
7125.856	1	0.8	0.0067	0.0067	119.47827
7127.43	1	0	-2.9121E-10	2.9121E-10	0
7127.928	1	-1	-5.66564E-8	5.66564E-8	1.76503E7
7128.318	1	0	2.24233E-10	2.24233E-10	0
7128.718	1	0.8	0.0067	0.0067	119.4584
7130.291	1	0	-2.97336E-10	2.97336E-10	0
7130.779	1	-1	-5.83891E-8	5.83891E-8	1.71265E7
7131.173	1	0	2.41266E-10	2.41266E-10	0
7131.564	1	1	0.01088	0.01088	91.93788
7252.243	1	1	0.01088	0.01088	91.93813
7252.638	1	0	-3.77178E-10	3.77178E-10	0
7253.236	1	-1	-6.33864E-7	6.33864E-7	1.57763E6
7254.014	1	0	2.77637E-10	2.77637E-10	0
7254.407	1	-4	-9.57234E-5	9.57234E-5	41787.04819
7255.882	1	0	1.19544E-9	1.19544E-9	0
7256.384	1	-1	-4.07592E-9	4.07592E-9	2.45344E8
7256.786	1	0	5.96255E-10	5.96255E-10	0
7257.189	1	-4	-8.99923E-5	8.99923E-5	44448.26206
7258.666	1	0	1.32138E-9	1.32138E-9	0
7259.162	1	-1	-3.44113E-9	3.44113E-9	2.90602E8
7259.578	1	0	6.67992E-10	6.67992E-10	0
7259.983	1	-4	-8.81613E-5	8.81613E-5	45371.37663
7261.457	1	0	1.33673E-9	1.33673E-9	0
7261.961	1	-1	-3.10128E-9	3.10128E-9	3.22447E8
7262.355	1	0	6.97315E-10	6.97315E-10	0
7262.747	1	-4	-8.61131E-5	8.61131E-5	46450.55623
7264.222	1	0	1.37457E-9	1.37457E-9	0
7264.723	1	-1	-2.8816E-9	2.8816E-9	3.47029E8
7265.117	1	0	7.21269E-10	7.21269E-10	0
7265.509	1	-4	-8.47883E-5	8.47883E-5	47176.31475
7266.992	1	0	1.39517E-9	1.39517E-9	0
7267.489	1	-1	-2.72263E-9	2.72263E-9	3.67291E8
7267.879	1	0	7.21353E-10	7.21353E-10	0
7268.279	1	-4	-8.38169E-5	8.38169E-5	47723.08964
7269.765	1	0	1.40172E-9	1.40172E-9	0
7270.262	1	-1	-2.61636E-9	2.61636E-9	3.82211E8
7270.663	1	0	7.42287E-10	7.42287E-10	0
7271.059	1	-4	-8.04645E-5	8.04645E-5	49711.36957
7272.551	1	0	1.41053E-9	1.41053E-9	0
7273.041	1	-1	-2.51558E-9	2.51558E-9	3.97522E8
7273.435	1	0	7.53404E-10	7.53404E-10	0
7273.828	1	-4	-7.98714E-5	7.98714E-5	50080.52949
7275.316	1	0	1.41111E-9	1.41111E-9	0
7275.813	1	-1	-2.49016E-9	2.49016E-9	4.01581E8
7276.214	1	0	7.52355E-10	7.52355E-10	0
7276.606	1	-4	-7.9286E-5	7.9286E-5	50450.2432
7278.092	1	0	1.39366E-9	1.39366E-9	0
7278.59	1	-1	-2.43163E-9	2.43163E-9	4.11247E8
7278.983	1	0	7.56886E-10	7.56886E-10	0
7279.376	1	-4	-8.01979E-5	8.01979E-5	49876.64259
7280.863	1	0	1.39538E-9	1.39538E-9	0
7281.351	1	-1	-2.37839E-9	2.37839E-9	4.20453E8
7281.745	1	0	7.53698E-10	7.53698E-10	0
7282.155	1	-4	-7.93246E-5	7.93246E-5	50425.74456
7283.641	1	0	1.39387E-9	1.39387E-9	0
7284.139	1	-1	-2.34646E-9	2.34646E-9	4.26174E8
7284.53	1	0	7.61458E-10	7.61458E-10	0
7284.909	1	-4	-7.83963E-5	7.83963E-5	51022.80962
7286.388	1	0	1.42974E-9	1.42974E-9	0
7286.891	1	-1	-2.292E-9	2.292E-9	4.363E8
7287.286	1	0	7.70226E-10	7.70226E-10	0
7287.678	1	-4	-7.83408E-5	7.83408E-5	51058.95637
7289.173	1	0	1.42424E-9	1.42424E-9	0
7289.679	1	-1	-2.25483E-9	2.25483E-9	4.43493E8
7290.078	1	0	7.69764E-10	7.69764E-10	0
7290.469	1	-4	-7.61865E-5	7.61865E-5	52502.76755
7291.961	1	0	1.43062E-9	1.43062E-9	0
7292.451	1	-1	-2.20074E-9	2.20074E-9	4.54392E8
7292.84	1	0	7.71274E-10	7.71274E-10	0
7293.238	1	-4	-7.76376E-5	7.76376E-5	51521.44767
7294.726	1	0	1.43192E-9	1.43192E-9	0
7295.23	1	-1	-2.17381E-9	2.17381E-9	4.60022E8
7295.626	1	0	7.75008E-10	7.75008E-10	0
7296.018	1	-4	-7.77459E-5	7.77459E-5	51449.65844
7297.511	1	0	1.43322E-9	1.43322E-9	0
7298.002	1	-1	-2.14121E-9	2.14121E-9	4.67026E8
7298.41	1	0	7.73163E-10	7.73163E-10	0
7298.807	1	-4	-7.71749E-5	7.71749E-5	51830.30964
7300.291	1	0	1.43289E-9	1.43289E-9	0
7300.786	1	-1	-2.11121E-9	2.11121E-9	4.73662E8
7301.179	1	0	7.52229E-10	7.52229E-10	0
7301.591	1	-4	-7.62569E-5	7.62569E-5	52454.30411
7303.07	1	0	1.43435E-9	1.43435E-9	0
7303.571	1	-1	-2.09275E-9	2.09275E-9	4.7784E8
7303.966	1	0	7.67038E-10	7.67038E-10	0
7304.363	1	-4	-7.72934E-5	7.72934E-5	51750.84092
7305.853	1	0	1.4099E-9	1.4099E-9	0
7306.352	1	-1	-2.06489E-9	2.06489E-9	4.84287E8
7306.753	1	0	7.67415E-10	7.67415E-10	0
7307.148	1	-4	-7.69842E-5	7.69842E-5	51958.74735
7308.633	1	0	1.40406E-9	1.40406E-9	0
7309.133	1	-1	-2.03275E-9	2.03275E-9	4.91943E8
7309.525	1	0	7.77147E-10	7.77147E-10	0
7309.922	1	-4	-7.65732E-5	7.65732E-5	52237.59067
7311.41	1	0	1.43444E-9	1.43444E-9	0
7311.905	1	-1	-2.0088E-9	2.0088E-9	4.97811E8
7312.304	1	0	7.81553E-10	7.81553E-10	0
7312.699	1	-4	-7.60224E-5	7.60224E-5	52616.05029
7314.17	1	0	1.43062E-9	1.43062E-9	0
7314.672	1	-1	-2.01354E-9	2.01354E-9	4.96639E8
7315.067	1	0	7.7547E-10	7.7547E-10	0
7315.462	1	-4	-7.6589E-5	7.6589E-5	52226.81426
7316.952	1	0	1.44316E-9	1.44316E-9	0
7317.441	1	-1	-1.95212E-9	1.95212E-9	5.12265E8
7317.834	1	0	7.83525E-10	7.83525E-10	0
7318.23	1	-4	-7.45511E-5	7.45511E-5	53654.50923
7319.717	1	0	1.4362E-9	1.4362E-9	0
7320.213	1	-1	-1.95925E-9	1.95925E-9	5.104E8
7320.615	1	0	7.77064E-10	7.77064E-10	0
7321.01	1	-4	-7.53263E-5	7.53263E-5	53102.32406
7322.506	1	0	1.4346E-9	1.4346E-9	0
7323.01	1	-1	-1.92723E-9	1.92723E-9	5.18878E8
7323.407	1	0	7.71023E-10	7.71023E-10	0
7323.801	1	0.9	0.00865	0.00865	104.00405
7325.383	1	0	-1.52966E-10	1.52966E-10	0
7325.884	1	-1	-5.04211E-9	5.04211E-9	1.9833E8
7326.284	1	0	3.90443E-10	3.90443E-10	0
7326.678	1	0.9	0.00867	0.00867	103.76727
7328.262	1	0	-2.40275E-10	2.40275E-10	0
7328.772	1	-1	-8.11202E-9	8.11202E-9	1.23274E8
7329.168	1	0	3.22692E-10	3.22692E-10	0
7329.563	1	0.9	0.00869	0.00869	103.62035
7331.143	1	0	-2.69896E-10	2.69896E-10	0
7331.655	1	-1	-1.15471E-8	1.15471E-8	8.6602E7
7332.049	1	0	2.88796E-10	2.88796E-10	0
7332.445	1	0.9	0.00869	0.00869	103.51486
7334.023	1	0	-2.89699E-10	2.89699E-10	0
7334.532	1	-1	-1.49212E-8	1.49212E-8	6.70189E7
7334.927	1	0	2.70882E-10	2.70882E-10	0
7335.321	1	0.9	0.0087	0.0087	103.42741
7336.902	1	0	-3.07657E-10	3.07657E-10	0
7337.391	1	-1	-1.85579E-8	1.85579E-8	5.38854E7
7337.782	1	0	2.44789E-10	2.44789E-10	0
7338.192	1	0.9	0.00871	0.00871	103.35784
7339.762	1	0	-3.06608E-10	3.06608E-10	0
7340.265	1	-1	-2.24838E-8	2.24838E-8	4.44765E7
7340.659	1	0	2.57081E-10	2.57081E-10	0
7341.051	1	0.9	0.00871	0.00871	103.29861
7342.626	1	0	-3.15502E-10	3.15502E-10	0
7343.119	1	-1	-2.73366E-8	2.73366E-8	3.65809E7
7343.512	1	0	2.48019E-10	2.48019E-10	0
7343.909	1	0.9	0.00872	0.00872	103.24723
7345.486	1	0	-3.19614E-10	3.19614E-10	0
7345.984	1	-1	-3.11982E-8	3.11982E-8	3.20532E7
7346.383	1	0	2.38958E-10	2.38958E-10	0
7346.783	1	0.9	0.00872	0.00872	103.20232
7348.364	1	0	-3.14705E-10	3.14705E-10	0
7348.873	1	-1	-3.39298E-8	3.39298E-8	2.94726E7
7349.268	1	0	2.48397E-10	2.48397E-10	0
7349.66	1	0.9	0.00872	0.00872	103.16142
7351.223	1	0	-3.17097E-10	3.17097E-10	0
7351.733	1	-1	-3.79618E-8	3.79618E-8	2.63422E7
7352.129	1	0	2.45544E-10	2.45544E-10	0
7352.532	1	0.9	0.00873	0.00873	103.12645
7354.106	1	0	-3.1974E-10	3.1974E-10	0
7354.608	1	-1	-4.28387E-8	4.28387E-8	2.33434E7
7355.002	1	0	2.39042E-10	2.39042E-10	0
7355.397	1	0.9	0.00873	0.00873	103.09467
7356.975	1	0	-3.21502E-10	3.21502E-10	0
7357.482	1	-1	-4.3682E-8	4.3682E-8	2.28927E7
7357.88	1	0	2.41559E-10	2.41559E-10	0
7358.276	1	0.9	0.00873	0.00873	103.06092
7359.859	1	0	-3.25404E-10	3.25404E-10	0
7360.365	1	-1	-4.95933E-8	4.95933E-8	2.0164E7
7360.761	1	0	2.39587E-10	2.39587E-10	0
7361.153	1	0.9	0.00873	0.00873	103.03555
7362.72	1	0	-3.24271E-10	3.24271E-10	0
7363.219	1	-1	-5.30706E-8	5.30706E-8	1.88428E7
7363.612	1	0	2.42063E-10	2.42063E-10	0
7364.006	1	0.9	0.00874	0.00874	103.00888
7365.586	1	0	-3.29683E-10	3.29683E-10	0
7366.083	1	-1	-5.31646E-8	5.31646E-8	1.88095E7
7366.486	1	0	2.37783E-10	2.37783E-10	0
7366.881	1	0.9	0.00874	0.00874	102.98579
7368.456	1	0	-3.26746E-10	3.26746E-10	0
7368.954	1	-1	-5.80644E-8	5.80644E-8	1.72222E7
7369.349	1	0	2.41769E-10	2.41769E-10	0
7369.741	1	0.9	0.00874	0.00874	102.96198
7371.319	1	0	-3.22635E-10	3.22635E-10	0
7371.826	1	-1	-6.03335E-8	6.03335E-8	1.65745E7
7372.22	1	0	2.2805E-10	2.2805E-10	0
7372.616	1	0.9	0.00874	0.00874	102.93987
7374.196	1	0	-3.27501E-10	3.27501E-10	0
7374.705	1	-1	-6.86675E-8	6.86675E-8	1.45629E7
7375.1	1	0	2.31449E-10	2.31449E-10	0
7375.496	1	0.9	0.00874	0.00874	102.92015
7377.077	1	0	-3.2855E-10	3.2855E-10	0
7377.585	1	-1	-6.97923E-8	6.97923E-8	1.43282E7
7377.982	1	0	2.19325E-10	2.19325E-10	0
7378.393	1	0.9	0.00875	0.00875	102.90203
7379.96	1	0	-3.30438E-10	3.30438E-10	0
7380.467	1	-1	-7.3763E-8	7.3763E-8	1.35569E7
7380.862	1	0	2.32623E-10	2.32623E-10	0
7381.259	1	0.9	0.00875	0.00875	102.88287
7382.833	1	0	-3.27501E-10	3.27501E-10	0
7383.343	1	-1	-7.90428E-8	7.90428E-8	1.26514E7
7383.74	1	0	2.35057E-10	2.35057E-10	0
7384.131	1	0.9	0.00875	0.00875	102.8658
7385.713	1	0	-3.27586E-10	3.27586E-10	0
7386.216	1	-1	-8.09452E-8	8.09452E-8	1.2354E7
7386.617	1	0	2.22975E-10	2.22975E-10	0
7387.019	1	0.9	0.00875	0.00875	102.84986
7388.598	1	0	-3.31991E-10	3.31991E-10	0
7389.107	1	-1	-8.14942E-8	8.14942E-8	1.22708E7
7389.501	1	0	2.31574E-10	2.31574E-10	0
7389.895	1	0.9	0.00875	0.00875	102.83373
7391.475	1	0	-3.34215E-10	3.34215E-10	0
7391.97	1	-1	-8.58402E-8	8.58402E-8	1.16496E7
7392.374	1	0	2.32455E-10	2.32455E-10	0
7392.77	1	0.9	0.00875	0.00875	102.8215
7394.352	1	0	-3.27334E-10	3.27334E-10	0
7394.854	1	-1	-9.01477E-8	9.01477E-8	1.10929E7
7395.256	1	0	2.23646E-10	2.23646E-10	0
7395.657	1	1	0.01087	0.01087	91.96502
7516.341	1	1	0.01087	0.01087	91.96459
7516.74	1	0	-3.81037E-10	3.81037E-10	0
7517.332	1	-1	-7.35734E-7	7.35734E-7	1.35919E6
7518.02	1	0	2.38622E-10	2.38622E-10	0
7518.424	1	-4	-9.63022E-5	9.63022E-5	41535.90644
7519.907	1	0	1.22283E-9	1.22283E-9	0
7520.414	1	-1	-4.2679E-9	4.2679E-9	2.34307E8
7520.81	1	0	5.88493E-10	5.88493E-10	0
7521.208	1	-4	-9.09971E-5	9.09971E-5	43957.43031
7522.695	1	0	1.29184E-9	1.29184E-9	0
7523.205	1	-1	-3.52026E-9	3.52026E-9	2.8407E8
7523.602	1	0	6.64131E-10	6.64131E-10	0
7523.995	1	-4	-8.70493E-5	8.70493E-5	45950.97261
7525.478	1	0	1.33409E-9	1.33409E-9	0
7525.981	1	-1	-3.1987E-9	3.1987E-9	3.12627E8
7526.385	1	0	7.04068E-10	7.04068E-10	0
7526.782	1	-4	-8.34841E-5	8.34841E-5	47913.33245
7528.257	1	0	1.3622E-9	1.3622E-9	0
7528.76	1	-1	-2.96434E-9	2.96434E-9	3.37343E8
7529.154	1	0	7.16024E-10	7.16024E-10	0
7529.553	1	-4	-8.31945E-5	8.31945E-5	48080.07833
7531.04	1	0	1.40272E-9	1.40272E-9	0
7531.534	1	-1	-2.80868E-9	2.80868E-9	3.56039E8
7531.941	1	0	7.39055E-10	7.39055E-10	0
7532.334	1	-4	-8.20949E-5	8.20949E-5	48724.07483
7533.827	1	0	1.38611E-9	1.38611E-9	0
7534.335	1	-1	-2.75573E-9	2.75573E-9	3.6288E8
7534.731	1	0	7.39307E-10	7.39307E-10	0
7535.125	1	-4	-8.08412E-5	8.08412E-5	49479.72074
7536.619	1	0	1.38472E-9	1.38472E-9	0
7537.127	1	-1	-2.63016E-9	2.63016E-9	3.80206E8
7537.522	1	0	7.37923E-10	7.37923E-10	0
7537.919	1	-4	-8.04642E-5	8.04642E-5	49711.56727
7539.408	1	0	1.38778E-9	1.38778E-9	0
7539.916	1	-1	-2.59622E-9	2.59622E-9	3.85176E8
7540.312	1	0	7.32427E-10	7.32427E-10	0
7540.715	1	-4	-7.98836E-5	7.98836E-5	50072.82466
7542.201	1	0	1.42298E-9	1.42298E-9	0
7542.706	1	-1	-2.53597E-9	2.53597E-9	3.94327E8
7543.109	1	0	7.56214E-10	7.56214E-10	0
7543.515	1	-4	-7.97588E-5	7.97588E-5	50151.19331
7544.999	1	0	1.42525E-9	1.42525E-9	0
7545.499	1	-1	-2.42764E-9	2.42764E-9	4.11923E8
7545.893	1	0	7.59485E-10	7.59485E-10	0
7546.292	1	-4	-7.85454E-5	7.85454E-5	50925.98723
7547.781	1	0	1.42256E-9	1.42256E-9	0
7548.287	1	-1	-2.40079E-9	2.40079E-9	4.1653E8
7548.683	1	0	7.58353E-10	7.58353E-10	0
7549.076	1	-4	-7.78947E-5	7.78947E-5	51351.34927
7550.568	1	0	1.43569E-9	1.43569E-9	0
7551.064	1	-1	-2.35376E-9	2.35376E-9	4.24853E8
7551.467	1	0	7.7442E-10	7.7442E-10	0
7551.865	1	-4	-7.933E-5	7.933E-5	50422.29301
7553.358	1	0	1.43767E-9	1.43767E-9	0
7553.853	1	-1	-2.29619E-9	2.29619E-9	4.35504E8
7554.257	1	0	7.70225E-10	7.70225E-10	0
7554.653	1	-4	-7.80013E-5	7.80013E-5	51281.1703
7556.146	1	0	1.40285E-9	1.40285E-9	0
7556.656	1	-1	-2.27467E-9	2.27467E-9	4.39625E8
7557.053	1	0	7.65946E-10	7.65946E-10	0
7557.446	1	-4	-7.75435E-5	7.75435E-5	51583.96961
7558.928	1	0	1.43418E-9	1.43418E-9	0
7559.423	1	-1	-2.21522E-9	2.21522E-9	4.51423E8
7559.815	1	0	7.50089E-10	7.50089E-10	0
7560.227	1	-4	-7.6859E-5	7.6859E-5	52043.37243
7561.713	1	0	1.43682E-9	1.43682E-9	0
7562.211	1	-1	-2.21622E-9	2.21622E-9	4.51218E8
7562.621	1	0	7.7484E-10	7.7484E-10	0
7563.01	1	-4	-7.6843E-5	7.6843E-5	52054.20873
7564.494	1	0	1.43922E-9	1.43922E-9	0
7564.997	1	-1	-2.14985E-9	2.14985E-9	4.65149E8
7565.393	1	0	7.69092E-10	7.69092E-10	0
7565.789	1	-4	-7.67536E-5	7.67536E-5	52114.79221
7567.279	1	0	1.40675E-9	1.40675E-9	0
7567.789	1	-1	-2.14813E-9	2.14813E-9	4.65522E8
7568.192	1	0	7.63722E-10	7.63722E-10	0
7568.601	1	-4	-7.6211E-5	7.6211E-5	52485.88917
7570.078	1	0	1.40192E-9	1.40192E-9	0
7570.583	1	-1	-2.10853E-9	2.10853E-9	4.74265E8
7570.976	1	0	7.5508E-10	7.5508E-10	0
7571.388	1	-4	-7.58573E-5	7.58573E-5	52730.55976
7572.864	1	0	1.40792E-9	1.40792E-9	0
7573.37	1	-1	-2.07987E-9	2.07987E-9	4.808E8
7573.765	1	0	7.54745E-10	7.54745E-10	0
7574.178	1	-4	-7.57182E-5	7.57182E-5	52827.45062
7575.661	1	0	1.42755E-9	1.42755E-9	0
7576.16	1	-1	-2.06061E-9	2.06061E-9	4.85293E8
7576.553	1	0	7.76349E-10	7.76349E-10	0
7576.946	1	-4	-7.61645E-5	7.61645E-5	52517.89843
7578.427	1	0	1.43821E-9	1.43821E-9	0
7578.923	1	-1	-2.03078E-9	2.03078E-9	4.92422E8
7579.316	1	0	7.82139E-10	7.82139E-10	0
7579.712	1	-4	-7.53758E-5	7.53758E-5	53067.44421
7581.184	1	0	1.41409E-9	1.41409E-9	0
7581.684	1	-1	-2.01546E-9	2.01546E-9	4.96164E8
7582.078	1	0	7.75049E-10	7.75049E-10	0
7582.485	1	-4	-7.55144E-5	7.55144E-5	52970.02254
7583.97	1	0	1.44144E-9	1.44144E-9	0
7584.471	1	-1	-1.9733E-9	1.9733E-9	5.06765E8
7584.865	1	0	7.73371E-10	7.73371E-10	0
7585.265	1	-4	-7.51329E-5	7.51329E-5	53239.00801
7586.749	1	0	1.41686E-9	1.41686E-9	0
7587.258	1	-1	-1.97968E-9	1.97968E-9	5.05133E8
7587.654	1	0	7.60828E-10	7.60828E-10	0
7588.066	1	1	0.01074	0.01074	93.1077
7589.747	1	0	-1.24268E-10	1.24268E-10	0
7590.351	1	-1	-6.61759E-9	6.61759E-9	1.51112E8
7590.745	1	0	3.73411E-10	3.73411E-10	0
7591.14	1	1	0.01076	0.01076	92.95918
7592.806	1	0	-2.09773E-10	2.09773E-10	0
7593.41	1	-1	-1.1271E-8	1.1271E-8	8.8723E7
7593.806	1	0	3.12582E-10	3.12582E-10	0
