V1,I1,absI
-0.53,-4.6144E-05,4.6144E-05
-0.52,-4.0516E-05,4.0516E-05
-0.51,-3.5578E-05,3.5578E-05
-0.5,-3.1176E-05,3.1176E-05
-0.49,-2.7338E-05,2.7338E-05
-0.48,-2.3948E-05,2.3948E-05
-0.47,-2.0938E-05,2.0938E-05
-0.46,-1.8296E-05,1.8296E-05
-0.45,-1.5996E-05,1.5996E-05
-0.44,-1.3954E-05,1.3954E-05
-0.43,-1.2162E-05,1.2162E-05
-0.42,-1.0632E-05,1.0632E-05
-0.41,-9.3189E-06,9.3189E-06
-0.4,-8.1107E-06,8.1107E-06
-0.39,-7.0562E-06,7.0562E-06
-0.38,-6.1429E-06,6.1429E-06
-0.37,-5.3385E-06,5.3385E-06
-0.36,-4.6368E-06,4.6368E-06
-0.35,-4.0244E-06,4.0244E-06
-0.34,-3.4915E-06,3.4915E-06
-0.33,-3.0258E-06,3.0258E-06
-0.32,-2.6215E-06,2.6215E-06
-0.31,-2.2695E-06,2.2695E-06
-0.3,-1.9666E-06,1.9666E-06
-0.29,-1.701E-06,1.701E-06
-0.28,-1.4714E-06,1.4714E-06
-0.27,-1.2713E-06,1.2713E-06
-0.26,-1.0987E-06,1.0987E-06
-0.25,-9.573E-07,9.573E-07
-0.24,-8.249E-07,8.249E-07
-0.23,-7.1066E-07,7.1066E-07
-0.22,-6.1154E-07,6.1154E-07
-0.21,-5.2716E-07,5.2716E-07
-0.2,-4.5326E-07,4.5326E-07
-0.19,-3.897E-07,3.897E-07
-0.18,-3.3546E-07,3.3546E-07
-0.17,-2.886E-07,2.886E-07
-0.16,-2.4808E-07,2.4808E-07
-0.15,-2.1234E-07,2.1234E-07
-0.14,-1.828E-07,1.828E-07
-0.13,-1.566E-07,1.566E-07
-0.12,-1.343E-07,1.343E-07
-0.11,-1.1436E-07,1.1436E-07
-0.1,-9.86E-08,9.86E-08
-0.09,-8.42654E-08,8.42654E-08
-0.08,-7.10344E-08,7.10344E-08
-0.07,-6.00672E-08,6.00672E-08
-0.06,-4.95482E-08,4.95482E-08
-0.05,-4.06802E-08,4.06802E-08
-0.04,-3.18516E-08,3.18516E-08
-0.03,-2.40276E-08,2.40276E-08
-0.02,-1.59598E-08,1.59598E-08
-0.01,-7.9975E-09,7.9975E-09
0,9.372E-11,9.372E-11
0.01,9.7186E-09,9.7186E-09
0.02,2.00274E-08,2.00274E-08
0.03,3.24734E-08,3.24734E-08
0.04,4.64584E-08,4.64584E-08
0.05,6.40204E-08,6.40204E-08
0.06,8.4737E-08,8.4737E-08
0.07,1.1158E-07,1.1158E-07
0.08,1.4338E-07,1.4338E-07
0.09,1.8334E-07,1.8334E-07
0.1,2.3204E-07,2.3204E-07
0.11,2.9374E-07,2.9374E-07
0.12,3.7118E-07,3.7118E-07
0.13,4.6746E-07,4.6746E-07
0.14,5.9E-07,5.9E-07
0.15,7.4308E-07,7.4308E-07
0.16,9.3476E-07,9.3476E-07
0.17,1.2256E-06,1.2256E-06
0.18,1.5373E-06,1.5373E-06
0.19,1.9299E-06,1.9299E-06
0.2,2.4168E-06,2.4168E-06
0.21,3.0365E-06,3.0365E-06
0.22,3.811E-06,3.811E-06
0.23,4.7813E-06,4.7813E-06
0.24,5.9976E-06,5.9976E-06
0.25,7.5219E-06,7.5219E-06
0.26,9.4303E-06,9.4303E-06
0.27,1.2298E-05,1.2298E-05
0.28,1.5322E-05,1.5322E-05
0.29,1.907E-05,1.907E-05
0.3,2.3758E-05,2.3758E-05
0.31,2.9616E-05,2.9616E-05
0.32,3.6848E-05,3.6848E-05
0.33,4.5802E-05,4.5802E-05
0.34,5.6844E-05,5.6844E-05
0.35,7.0426E-05,7.0426E-05
0.36,8.7156E-05,8.7156E-05
0.37,0.000107438,0.000107438
0.38,0.00013782,0.00013782
0.39,0.00016782,0.00016782
0.4,0.00020378,0.00020378
0.41,0.00024644,0.00024644
0.42,0.00029654,0.00029654
0.43,0.0003547,0.0003547
0.44,0.0004217,0.0004217
0.45,0.00049806,0.00049806
0.46,0.00058404,0.00058404
0.47,0.00067942,0.00067942
0.48,0.00078438,0.00078438
0.49,0.00090032,0.00090032
0.5,0.00102456,0.00102456
0.51,0.0011884,0.0011884
0.52,0.0013308,0.0013308
0.53,0.001481,0.001481
0.54,0.0016388,0.0016388
0.55,0.0018052,0.0018052
0.56,0.0019772,0.0019772
0.57,0.0021556,0.0021556
0.58,0.002341,0.002341
0.59,0.0025308,0.0025308
0.6,0.0027252,0.0027252
0.61,0.0029262,0.0029262
0.62,0.0031302,0.0031302
0.63,0.0033382,0.0033382
0.64,0.0035518,0.0035518
0.65,0.0037678,0.0037678
0.66,0.0039866,0.0039866
0.67,0.0042098,0.0042098
0.68,0.0044382,0.0044382
0.69,0.004667,0.004667
0.7,0.0048974,0.0048974
0.71,0.0051338,0.0051338
0.72,0.0053716,0.0053716
0.73,0.0056118,0.0056118
0.74,0.005856,0.005856
0.75,0.0061018,0.0061018
0.76,0.00635,0.00635
0.77,0.0066026,0.0066026
0.78,0.0068562,0.0068562
0.79,0.007112,0.007112
0.8,0.0073724,0.0073724
0.81,0.007631,0.007631
0.82,0.0078938,0.0078938
0.83,0.0081592,0.0081592
